id,normalized_name,category_code,founded_at,country_code
c:268706,lloyd industries,manufacturing,1981-01-01,USA
c:268708,california interactive technologies,education,2009-01-01,USA
c:26871,ptracker,mobile,2009-02-01,USA
c:268710,treasure valley urology services,biotech,2004-01-01,USA
c:268713,trailhead lodge,biotech,2011-01-01,USA
c:268715,rebiotix,biotech,2011-01-01,USA
c:268719,promed,nonprofit,2007-01-01,USA
c:268722,blufrog path lab solutions,biotech,2010-01-01,USA
c:268723,getsmily,analytics,2013-01-01,BEL
c:268725,pats marketing,consulting,2008-01-29,USA
c:268727,amaze media,web,2012-11-01,GBR
c:268730,pin mart,ecommerce,1999-01-01,USA
c:268732,hiwyre,enterprise,2012-11-01,CAN
c:268738,ape systems,sports,2013-05-08,USA
c:26874,business oriented systems software,consulting,1992-09-24,USA
c:268742,tmm data,analytics,2008-01-01,USA
c:268746,frock advisor,fashion,2013-08-26,IRL
c:268747,parentful,social,2012-12-14,IRL
c:268750,xgate,messaging,2004-01-04,CHN
c:268752,techbikers,nonprofit,2012-01-01,GBR
c:268753,bathys,hardware,2005-01-01,USA
c:268754,kin,other,2013-03-01,USA
c:26876,affiliate media,consulting,2002-01-01,USA
c:268761,ibtikar technologies,games_video,2010-11-01,SAU
c:268763,classy mirrors,other,2004-06-01,USA
c:268767,cinephiled,news,2013-10-01,USA
c:268769,needcheck,ecommerce,2013-04-10,CHL
c:26877,dj nitrogen,games_video,2007-06-01,USA
c:268773,volcally,social,2013-09-30,USA
c:268779,ecount erp,software,1999-01-01,USA
c:268782,runnable,software,2012-01-01,USA
c:268789,teselagen,biotech,2011-06-01,USA
c:268790,jios aerogel limited,\N,2010-01-01,KOR
c:268799,bookerville,travel,2009-02-01,USA
c:2688,surf canyon,search,2006-04-18,USA
c:268805,planet noe,education,2012-10-01,GBR
c:268808,vimcore,software,2012-03-08,AUS
c:26881,ad server beans,advertising,2008-03-01,BLR
c:268811,the brick box studio,enterprise,2013-05-02,USA
c:268813,veristorm,software,2013-07-09,USA
c:268814,akvarr,software,2007-07-05,USA
c:268815,tappr ventures,finance,2013-10-02,AUS
c:268816,rexoco,web,2012-01-01,USA
c:268817,on time express,transportation,1982-01-01,USA
c:26882,indlaw,web,1997-01-01,IND
c:268821,biophotonic solutions,hardware,2003-01-01,USA
c:268825,the work connection,consulting,1986-01-01,USA
c:268826,truzip,real_estate,2011-09-17,USA
c:268833,microporous products,biotech,1934-01-01,USA
c:268834,ope gedc holdings,health,2011-09-08,USA
c:268837,andys frozen custard,hospitality,1986-01-01,USA
c:26884,g5 entertainment,games_video,2006-01-01,SWE
c:268843,altia,software,1992-01-01,USA
c:268844,main street roi,consulting,2010-01-01,USA
c:268846,lumedyne technologies,semiconductor,2006-01-01,USA
c:268848,primrose retirement communities,\N,1989-01-01,USA
c:26885,fulltilt solutions,software,1987-01-01,USA
c:268851,nxventure,finance,2012-09-01,USA
c:268852,vivastream,software,2011-02-01,USA
c:268853,visante,consulting,1999-01-01,USA
c:268854,blu sandbleachsafe towels,fashion,2001-01-01,USA
c:268855,united protective technologies,manufacturing,2002-01-01,USA
c:268856,zindigo,fashion,2011-01-01,USA
c:268857,3genlabs,software,2008-01-01,USA
c:268858,best response strategies,\N,2010-01-01,USA
c:268859,liquidity nanotech,nanotech,2009-01-01,USA
c:26886,qad,enterprise,1979-01-01,USA
c:268860,blife,software,2010-01-01,USA
c:268862,777 davis,\N,2011-01-01,USA
c:268868,it consulting services holdings,consulting,2009-01-01,USA
c:26887,trace systems,consulting,1999-01-01,USA
c:268871,wrenchguys mobile,mobile,2011-01-01,USA
c:268872,smarthabitat,hardware,2010-01-01,USA
c:268873,scartel,mobile,2007-01-01,RUS
c:268876,predictry,analytics,2013-01-01,MYS
c:268879,al ostoura international company,fashion,1985-01-01,KWT
c:268883,unique uniforms for work,fashion,1988-01-01,GBR
c:268886,providence surgery,biotech,2005-01-01,USA
c:268889,tissue regeneration technologies,biotech,2004-01-01,USA
c:26889,translucent,hardware,2001-01-01,USA
c:268890,world market vendor services,ecommerce,2012-01-01,USA
c:268894,linebacker,hardware,2007-01-01,USA
c:268897,yoursphere media,software,2007-01-01,USA
c:268898,interview mocha,software,2012-01-01,IND
c:2689,zilpy,web,2006-03-01,USA
c:268901,loc all,software,2010-01-01,KOR
c:268903,sixty second parent,software,2008-01-01,USA
c:268904,mico innovations,\N,2007-01-01,USA
c:26891,tizbi,software,2003-01-01,USA
c:268910,opgrades,education,2013-01-01,GBR
c:268912,the now factory,mobile,2007-01-01,IRL
c:268913,twiddle,search,2013-09-09,IRL
c:268915,artworkheroes,ecommerce,2013-06-01,DNK
c:268916,netamerica alliance,mobile,2009-01-01,USA
c:26892,everyday solutions,mobile,2000-01-01,USA
c:268921,savvycard,software,2010-01-01,USA
c:268923,microrganic technologies,biotech,2010-01-01,USA
c:268925,the chef box,hospitality,2013-06-01,GRC
c:268927,g s wilcox,finance,1994-01-01,USA
c:268928,the ideas factory digital,consulting,2012-04-05,GBR
c:268929,sierra photonics,hardware,2008-01-01,USA
c:26893,mbh solutions,enterprise,1992-01-01,USA
c:268930,wiine me,ecommerce,2013-07-15,CHE
c:268931,robertson global health solutions,biotech,2005-01-01,USA
c:268932,eclinicalhealth,software,2012-02-01,GBR
c:268933,vyzindba vesag,mobile,2010-01-01,USA
c:268935,mascus,ecommerce,2000-01-01,NLD
c:268936,first remit,finance,2013-08-20,GBR
c:268938,technipoint,other,2013-01-01,USA
c:26894,rcm technologies,enterprise,1971-01-01,USA
c:268940,quatrashield,security,2013-01-01,USA
c:268941,base7booking,software,2012-09-01,CHE
c:268942,judobaby,software,2008-01-01,USA
c:268952,gen one cig,health,2007-01-01,USA
c:268955,the cmc labs,consulting,2012-11-27,ITA
c:268958,landlord advisor,web,2012-08-01,USA
c:268961,avuba,finance,2013-01-01,DEU
c:268966,netskope,software,2012-10-08,USA
c:268967,gotcha ninjas,education,2013-01-01,IRL
c:268969,appraisly llp,analytics,2013-05-10,GBR
c:268972,collective spark,finance,2013-01-01,TUR
c:268973,lawfice,legal,2010-04-01,CAN
c:26899,nanobio,biotech,2000-01-01,USA
c:268992,english awards,education,2013-04-01,FRA
c:268995,vessel,analytics,2012-01-01,USA
c:269,dial directions,web,2007-07-01,USA
c:26901,msc software,software,1963-01-01,USA
c:269025,xop networks,enterprise,2002-01-01,USA
c:269029,pydio,software,2012-09-01,FRA
c:269031,cosmetic surgery center,medical,1995-01-01,USA
c:269034,edevate,education,2013-09-01,USA
c:269037,arevo health,analytics,2013-04-01,USA
c:269038,hungry media,advertising,2013-05-01,USA
c:269040,arkimedia ilike tv,games_video,2011-02-01,ITA
c:269045,sunible,cleantech,2013-03-01,USA
c:269049,safcell,cleantech,2009-11-01,USA
c:26905,infologix,enterprise,2001-01-01,USA
c:269056,alphasense,finance,2008-01-01,USA
c:269057,fashion rooftop,fashion,2011-01-01,USA
c:269058,optilly,advertising,2012-01-01,USA
c:269060,caelinyc,fashion,2008-01-01,USA
c:269063,alumtalks,social,2011-06-01,USA
c:269067,force impact technologies,sports,2013-03-01,USA
c:269068,software training solutions,software,1991-06-01,CAN
c:26907,shape ag,messaging,2002-01-01,DEU
c:269070,washio,web,2013-01-01,USA
c:269079,xanitos,hospitality,2008-01-01,USA
c:269080,gtrust,finance,1991-01-01,USA
c:269082,idi,real_estate,1989-01-01,USA
c:269086,terrabook,education,2011-06-21,VNM
c:269088,wilks enterprise,cleantech,1995-01-01,USA
c:26909,smartfocus,software,1999-01-01,GBR
c:269092,silverstripers,software,2010-11-12,LKA
c:269093,hudson jeans,ecommerce,2002-01-01,USA
c:2691,olx,web,2006-03-01,USA
c:269104,greystone,finance,1988-01-01,USA
c:26911,tgs geophysicl,software,1996-01-01,NOR
c:26912,ponte solutions,software,2001-01-01,USA
c:269133,cointerra,semiconductor,2013-01-01,USA
c:269135,hydra international,pets,1994-01-01,GBR
c:26914,techteam global,enterprise,1987-01-01,USA
c:269140,pathsource,software,2012-01-01,USA
c:269146,metroplots,real_estate,2009-06-01,IND
c:26915,superkix,search,2008-05-01,USA
c:269150,covue,biotech,2013-06-01,USA
c:269154,your office agent,web,2009-01-01,USA
c:269159,nexavis,software,2009-01-01,CHE
c:269163,medical assistant ? everything you need to know,education,2013-07-09,USA
c:26917,atrinsic,games_video,2005-01-01,USA
c:269170,appinstruct,education,2013-06-01,AUS
c:269174,hungry dk,hospitality,2012-11-29,DNK
c:269183,halo2cloud,hardware,2011-01-01,USA
c:269185,new port richey surgery center,biotech,1985-01-01,USA
c:269186,stayzilla,ecommerce,2005-01-01,IND
c:26919,inx,network_hosting,1983-01-01,USA
c:269190,profit forex signals,consulting,2010-01-01,USA
c:269191,datamotion,software,1999-01-01,USA
c:269193,wp rocket holdings,biotech,2011-01-01,USA
c:269194,chatlingual,software,2013-04-01,DEU
c:269195,venx medical,hardware,2009-01-01,USA
c:2692,tolmol,search,2007-10-04,USA
c:269206,metheor therapeutics,biotech,2010-01-01,USA
c:269207,cti science,biotech,2007-01-01,USA
c:26922,reapplications,software,1999-01-01,USA
c:269223,therio,\N,2011-01-01,USA
c:269228,adial pharmaceuticals,biotech,2007-01-01,USA
c:26923,datum legal,software,1994-01-01,USA
c:269231,nugen technologies,biotech,2000-01-01,USA
c:269232,collaborative medical technology,software,2002-01-01,USA
c:269233,alaska arms,other,2008-01-01,USA
c:269234,stylitics,fashion,2011-01-01,USA
c:269238,staff squared,software,2012-01-01,GBR
c:269239,trekalo,travel,2013-01-01,AUS
c:26924,semanti,search,2007-01-01,CAN
c:269241,bilims,cleantech,2013-03-21,TUR
c:269244,cologix holdings,mobile,2010-01-01,USA
c:269253,calorics,biotech,2010-01-01,USA
c:269257,cloudesire,enterprise,2013-08-01,ITA
c:269259,loxo oncology,biotech,2013-01-01,USA
c:26926,common knowledge research services,public_relations,1988-01-01,USA
c:269260,7puentes,analytics,2008-03-14,ARG
c:269263,jiberish,ecommerce,2004-01-01,USA
c:26927,paymentone,ecommerce,2000-01-01,USA
c:269271,seek,advertising,2013-01-01,GBR
c:26929,iron solutions,web,1999-01-01,USA
c:269296,trustsign,security,2009-01-01,BRA
c:269297,meshapp,news,2013-01-01,PRT
c:26930,gvic communications,public_relations,1990-01-01,CAN
c:269301,snapscore me,analytics,2012-12-01,USA
c:269303,doktorburada,health,2013-03-01,TUR
c:269313,neon concierge,software,2013-06-01,USA
c:269314,domino magazine,design,2005-01-01,USA
c:269315,dressed so,fashion,2011-07-14,ZAF
c:269317,jw maxx solutions,public_relations,2008-01-01,USA
c:269319,talenteye,other,2013-10-01,IND
c:269321,lyf shoes,fashion,2012-06-19,USA
c:269327,skycraft airplanes,other,2012-03-01,USA
c:269329,telesight,consulting,1990-03-03,USA
c:26933,bookrags,web,1999-01-01,USA
c:269336,rotary wing engine,transportation,2012-06-01,USA
c:269338,adtrib,advertising,2013-01-01,USA
c:26934,ambassadors group,web,1967-01-01,USA
c:269340,traken technologies,security,2013-01-01,USA
c:269343,kingdom scene endeavors,games_video,2009-01-01,USA
c:269347,crofun,ecommerce,2012-02-01,BEL
c:269349,doubleup,sports,2013-01-01,USA
c:26935,open e cry,software,2002-01-01,USA
c:269356,smush mobile technologies,mobile,2013-05-01,USA
c:269357,xentity,consulting,2001-09-01,USA
c:26936,optionsxpress,software,2000-01-01,USA
c:269361,data solutions labs,consulting,2001-01-01,USA
c:269363,diagnose me online,medical,2013-01-01,USA
c:269364,boenx,social,2012-10-28,NGA
c:269366,digedu,education,2013-04-01,USA
c:269368,print print,advertising,2008-01-01,GBR
c:26938,skywire software,software,2000-01-01,USA
c:269382,fieradigitale,other,2010-03-05,ITA
c:269387,west coast flooring,local,1980-01-10,USA
c:269388,clearlink media,advertising,2013-01-14,CAN
c:269391,foranima,ecommerce,2013-01-01,USA
c:269392,noble applications,software,2012-09-12,USA
c:269394,mma personal training,health,2009-01-01,AUS
c:269397,crumbley trucking,transportation,2006-01-17,USA
c:26940,zebra technologies,enterprise,1991-01-01,USA
c:269401,jagadid,transportation,2013-07-01,IDN
c:269404,franklin synergy bank,finance,2007-01-01,USA
c:269406,capitol care,health,1998-01-01,USA
c:269407,fast drinks,hospitality,2005-01-01,ESP
c:269414,tailwind,analytics,2012-02-01,USA
c:269416,alloy die casting,manufacturing,1946-01-01,USA
c:269424,capitol care south,health,2006-01-01,USA
c:26943,touchstone software,software,1982-01-01,USA
c:269434,advocate health care,health,1976-01-01,USA
c:269435,asia property innovation,finance,2013-01-01,THA
c:269439,avaplex,software,1997-09-01,CAN
c:26944,embarcadero technologies,software,1993-10-01,USA
c:269447,oneshift,web,2012-01-01,AUS
c:269449,dissertation empire,education,2013-06-01,GBR
c:269450,spensa technologies,cleantech,2009-01-01,USA
c:269452,adzexperto,advertising,2013-09-09,IND
c:269453,deep driver,manufacturing,2010-01-01,USA
c:269458,penpalgirls,ecommerce,2010-01-01,USA
c:269461,top height,medical,2007-07-09,CAN
c:269468,jamgle,social,2012-09-29,ITA
c:26947,the learning internet,web,1999-01-01,USA
c:269470,my fitness team bootcamp and personal training melbourne,health,2005-06-11,AUS
c:269472,slivers of time,software,2005-11-03,GBR
c:269475,matter financial,finance,2012-01-01,USA
c:269480,vidiby,web,2012-12-12,USA
c:269486,actifi,consulting,2003-01-01,USA
c:269488,rezee,software,2011-01-01,USA
c:269490,uconomix,photo_video,2005-04-13,IND
c:269493,lender sentinel,software,2009-01-01,USA
c:269494,reds all natural,ecommerce,2007-01-01,USA
c:269495,asc madison,health,2011-01-01,USA
c:269497,clouddock,software,2013-01-01,IRL
c:269499,tms neurohealth centers tysons corner,biotech,2011-01-01,USA
c:2695,hollywood,games_video,2008-08-21,USA
c:269500,archetypes,social,2011-01-01,USA
c:269502,gray hawk payment technologies,hardware,2009-01-01,USA
c:269503,surveyme,software,2010-01-01,GBR
c:269504,credow,local,2013-05-01,USA
c:269508,thubrikar aortic valve,health,2010-01-01,USA
c:269516,harbor wing technologies,manufacturing,2003-01-01,USA
c:26952,aleri global banking,software,1981-01-01,GBR
c:269522,educerus,health,2011-01-01,USA
c:269525,divehub,travel,2013-01-01,NLD
c:269527,annexon,biotech,2011-01-01,USA
c:269529,life enhancement products,health,1996-01-01,USA
c:26953,wall street systems,software,1986-01-01,USA
c:269533,fortress risk management,finance,2010-01-01,USA
c:269535,m2g,biotech,2006-01-01,USA
c:269537,protein lounge,biotech,2003-01-01,USA
c:269542,stat doctors,\N,2001-01-01,USA
c:269543,kalakal ph,advertising,2013-06-10,PHL
c:269546,meridian iq,software,2010-01-01,USA
c:269548,bonubon,ecommerce,2011-05-08,TUR
c:269551,dogi,fashion,1954-01-01,ESP
c:269553,devopensource,consulting,2013-07-26,ESP
c:269556,delpor,biotech,2009-01-01,USA
c:26956,muniservices,software,1989-01-01,USA
c:269567,moneytree,finance,2012-04-23,JPN
c:26957,portfolio recovery associates,other,1996-01-01,USA
c:269571,crowd d o o,social,2013-01-01,CSS
c:269582,contractors cloud,web,2011-04-01,USA
c:269585,nova custom printing,manufacturing,1995-12-01,USA
c:26959,evolve ip,network_hosting,2006-12-01,USA
c:269593,izma models,fashion,2005-01-19,USA
c:2696,tinypic,web,2005-01-01,USA
c:269601,mb2x,software,2012-01-16,USA
c:269602,thinkmojo,advertising,2009-01-01,USA
c:26961,docuvault,security,1997-01-01,USA
c:269612,flightoffice,enterprise,2010-11-26,CAN
c:269615,content shelf,ecommerce,2010-01-01,USA
c:269616,nova custom label printing,manufacturing,1995-12-01,USA
c:269617,ethical electric,cleantech,2011-11-02,USA
c:269618,netowl,software,1996-01-01,USA
c:269629,zakrot,software,2010-11-30,IRN
c:269631,forefund,real_estate,2013-09-01,USA
c:269632,bohemian guitars,music,2012-01-01,USA
c:269642,deliradio concert network,music,2011-01-01,USA
c:269643,lionshare media,mobile,2012-10-01,USA
c:269648,cognilab technologies,medical,2013-05-01,CAN
c:26966,total telecom consulting,consulting,2005-01-01,USA
c:269673,fogg mobile,mobile,2010-07-01,SWE
c:269688,neochord,biotech,2007-01-01,USA
c:269695,ablysoft pvt,software,2004-01-01,IND
c:269696,agaram technologies,software,1995-01-01,IND
c:26971,freescale semiconductor,semiconductor,1953-01-01,USA
c:269722,eglobalsolution,software,2008-01-01,GBR
c:269733,stitched for me,fashion,2012-02-01,CAN
c:269749,alphonso,advertising,2012-09-01,USA
c:269753,edison ford,consulting,2012-01-08,NLD
c:269754,downey plastic surgery,medical,2013-01-01,USA
c:269759,ucanrentbooks,ecommerce,2013-08-02,IND
c:26976,collaboration online,software,2002-01-01,USA
c:269760,userapp,software,2013-02-01,SWE
c:269761,cube,music,2013-08-01,USA
c:269769,sequra consulting,security,2011-01-01,IND
c:26977,lenovo,hardware,1984-01-01,USA
c:269770,urban bellhop,travel,2013-05-13,USA
c:269779,haeck design,web,1999-01-14,USA
c:26978,cyberspace communcation,enterprise,1996-01-01,USA
c:269780,flowboard,software,2013-03-31,USA
c:269781,allstatelimo nyc,\N,1985-01-01,USA
c:269783,sli do,other,2012-09-01,SVK
c:269785,otaku interactive,design,2009-01-01,SGP
c:2698,quintura,search,2005-08-01,RUS
c:26980,superpa,enterprise,1998-01-01,USA
c:269807,eventregist,other,2011-11-01,JPN
c:26982,cogent technologies,software,1998-01-01,USA
c:269820,gk it solutions,software,2010-01-14,IND
c:26983,reibman weiner,legal,1980-01-05,USA
c:269834,ixc global,social,2012-04-01,USA
c:26984,fastservers,network_hosting,1996-01-01,USA
c:269848,the childhood center,education,2011-01-01,USA
c:269849,salesworker,local,2009-01-01,DEU
c:26985,layered technologies,network_hosting,2004-01-01,USA
c:269866,babybe,medical,2013-06-01,DEU
c:269867,chicplace,ecommerce,2013-04-01,ESP
c:26987,eforce media,public_relations,2002-01-01,USA
c:269874,wester drug,health,1945-01-01,USA
c:269879,stepforward,news,2013-01-01,USA
c:26988,sirific wireless,semiconductor,2000-01-01,USA
c:26989,infodyne,enterprise,1992-01-01,USA
c:269893,petpremium,pets,2013-01-01,USA
c:2699,clusty,web,2004-01-01,USA
c:269911,near page,advertising,2013-10-04,IND
c:269914,lowdownapp,mobile,2013-07-26,GBR
c:269917,berkshire search,other,2010-02-14,USA
c:269919,visilit,software,2012-11-03,IRL
c:269920,beyond hosting,network_hosting,2010-02-02,USA
c:269921,somproduct romania,ecommerce,2008-09-23,ROM
c:269925,vertamedia,advertising,2011-10-26,USA
c:26993,storm semiconductor,semiconductor,2002-01-01,USA
c:269930,release board,enterprise,2013-10-06,USA
c:269932,hashpi pe,social,2013-08-01,CAN
c:269935,jm internet group,education,2009-07-01,USA
c:269937,northwestern energy,cleantech,1923-01-01,USA
c:26994,addval technology,\N,1996-01-01,USA
c:269944,yamap,mobile,2013-07-18,JPN
c:269945,pacsgear,health,2002-01-01,USA
c:269950,detroit labs,\N,2011-01-01,USA
c:269953,igs bookkeeping,finance,2002-01-01,USA
c:269957,microbix biosystems,biotech,1988-01-01,CAN
c:26996,top rated website designers,ecommerce,1999-11-01,USA
c:269963,tripcover,web,2011-01-01,AUS
c:269969,operating analytics,software,2013-02-01,USA
c:26997,adminserver,software,1998-01-01,USA
c:269974,soft health technologies,software,2012-01-01,USA
c:269976,curacao,ecommerce,1978-01-01,USA
c:269977,chetaru web link pvt,other,2010-12-27,IND
c:26999,authentec,semiconductor,1998-01-01,USA
c:269990,welvu,software,2012-01-01,USA
c:269996,care companion,medical,2012-06-15,USA
c:27,plaxo,web,2002-11-17,USA
c:270,respectance,web,2006-06-01,USA
c:270014,lumaqco,\N,2013-01-01,USA
c:27002,anonymizer,search,1995-01-01,USA
c:270027,paracosm,software,2013-01-01,USA
c:27003,abraxas,enterprise,2001-01-01,USA
c:270055,donde,enterprise,2013-06-01,USA
c:27006,focus views,enterprise,2004-01-01,USA
c:270065,admingle share your passion,social,2012-08-24,TUR
c:270070,chemlogic,other,2002-01-01,USA
c:270072,beijing yuji international,semiconductor,2005-08-02,CHN
c:270073,healthplan data solutions,biotech,2010-01-01,USA
c:270074,on the beach holidays,hospitality,1995-01-01,GBR
c:270075,afycon technologies,advertising,2012-12-17,IND
c:270078,cross current,software,1994-01-01,USA
c:270079,massively parallel technologies,software,1999-01-01,USA
c:270081,beepcare,health,2012-09-16,PRT
c:270082,blinkpipe,photo_video,2010-03-01,GBR
c:27009,fast data technology,\N,1999-01-01,USA
c:270090,nexalin technology,hardware,2010-01-01,USA
c:270102,rxcost containment,health,2010-01-01,USA
c:270104,netshark pte,network_hosting,2012-07-01,SGP
c:270105,around the clock bail bonds,legal,2005-01-01,USA
c:270108,vion food group,hospitality,1930-01-01,NLD
c:270109,space apart,software,2010-01-01,USA
c:270114,sunselect produce,hospitality,1985-06-01,CAN
c:270117,issue stand,software,2012-06-01,POL
c:270120,nexstreaming,software,2002-01-01,KOR
c:270121,intrepid bioinformatics,biotech,2006-01-01,USA
c:270123,netstar,other,2002-01-01,GBR
c:270124,boha glass,design,2010-09-01,GBR
c:270128,docjournal,medical,2011-01-01,USA
c:270129,ethioadverts,advertising,2012-01-01,ETH
c:270131,scratchz dj academy,education,2009-05-30,IND
c:270134,qandidate,software,2013-01-01,NLD
c:270139,lion lion indonesia,advertising,2013-08-01,IDN
c:270140,backstitch,search,2012-08-01,USA
c:270143,shavemate,ecommerce,2000-01-07,USA
c:270144,newzulu usa,news,2013-10-01,USA
c:270147,mgs,mobile,2005-07-01,ESP
c:270156,corpcache,software,2012-12-01,USA
c:270159,ticket monster,sports,2012-01-01,USA
c:270162,launchmania,ecommerce,2013-07-15,USA
c:270164,exiles,sports,2011-12-01,USA
c:27017,cars,ecommerce,1998-06-01,USA
c:270170,reematch,other,2012-12-01,USA
c:270179,nixonmcinnes,consulting,2001-01-01,GBR
c:270183,babyshop,ecommerce,2006-04-01,SWE
c:27019,logiclibrary,software,2000-01-01,USA
c:270193,nano game studio,games_video,2007-01-01,BRA
c:270195,focusinc group,local,2011-05-01,USA
c:270197,beforewedo,health,2013-01-17,USA
c:27020,soa software,software,1998-01-01,USA
c:270201,42 park,ecommerce,2012-02-01,USA
c:270204,affrah ???? ?????,web,2013-01-01,ARE
c:270205,tilled minds,software,2013-01-01,USA
c:270209,coviant software,software,2004-03-01,USA
c:27021,ageia technologies,semiconductor,2002-01-01,USA
c:270211,right relevance,web,2013-08-01,USA
c:270212,godlan,software,1984-06-27,USA
c:270213,miniera,analytics,2009-05-15,ESP
c:270214,government sales specialists,government,2003-01-01,USA
c:270215,pacejet logistics,transportation,2003-01-01,USA
c:270227,looneydeals,ecommerce,2013-08-01,USA
c:270230,airport limo taxi,local,1996-02-19,CAN
c:270231,circus social,software,2012-10-01,SGP
c:270232,atomic tower,software,2011-04-15,USA
c:270233,looking glass development,consulting,1999-03-01,USA
c:270234,gridle in,enterprise,2013-09-24,IND
c:27024,sheknows,news,2003-11-01,USA
c:270244,grabit,manufacturing,2011-01-01,USA
c:270247,ingo money,finance,2001-01-01,USA
c:270254,congressional black caucus foundation,nonprofit,1976-01-01,USA
c:270255,durha industries pvt,manufacturing,2010-01-01,IND
c:270256,the jacksonville bank,finance,1997-01-01,USA
c:270259,medsave usa,health,1985-01-01,USA
c:27026,fantasy sports ventures,enterprise,2006-01-01,USA
c:270264,inspiremed solutions,health,2012-01-01,USA
c:270266,cove financial group,finance,2012-07-04,USA
c:270269,start online services pvt,other,2013-08-22,IND
c:270274,highq,software,2001-01-01,GBR
c:270277,fashion to figure,fashion,2002-01-01,USA
c:270279,9star research,software,2002-01-01,USA
c:270280,next digital indonesia,social,2006-03-11,IDN
c:270287,trimel pharmaceuticals,biotech,2008-01-01,CAN
c:270290,casual collective,software,2007-01-01,USA
c:270295,apropose,analytics,2013-09-15,USA
c:2703,bea systems,software,1995-01-01,USA
c:270303,free range websites,design,2011-11-01,GBR
c:270308,oxford biochronometrics,software,2013-03-01,GBR
c:270314,goairly,travel,2013-07-01,CAN
c:270316,dotcom river,software,2008-01-01,POL
c:270318,vertex data,software,2007-08-27,IND
c:270319,eyetok,mobile,2012-03-04,ESP
c:270320,lithotripsy of northern indiana,\N,1999-01-01,USA
c:270326,above solutions,software,2008-07-01,USA
c:27033,rfp express,enterprise,1985-01-01,USA
c:270330,dx urgent care,biotech,2011-01-01,USA
c:270331,democracy engine,software,2009-01-01,USA
c:270333,apofore,biotech,2011-01-01,USA
c:270337,stance io,web,2013-06-01,FIN
c:27034,lanyon,hospitality,1984-01-01,USA
c:270340,wilsonamplifiers,mobile,2011-01-01,USA
c:270343,gdeslon,ecommerce,2010-01-01,RUS
c:270344,nsfx,finance,2012-01-01,MLT
c:270347,ashlar holdings,health,2006-01-01,USA
c:270349,ddrdrive,manufacturing,2007-01-01,USA
c:270350,essilor,hardware,1972-01-01,FRA
c:270359,foresight biotherapeutics,biotech,2008-01-01,USA
c:270365,beacon health strategies,health,1996-01-01,USA
c:270366,upnorthmemorabilia,local,2003-01-01,GBR
c:27037,wv fiber,network_hosting,2003-01-01,USA
c:27038,host,network_hosting,1996-01-01,USA
c:270382,viaview,\N,2002-01-01,USA
c:270387,md2u,health,2004-01-01,USA
c:270388,bragg peak systems,biotech,2010-01-01,USA
c:270389,medical depot,medical,1984-01-01,USA
c:270391,blueshoppe,ecommerce,2013-09-09,IND
c:270392,kiromic,health,2012-01-01,USA
c:270394,waste2tricity,cleantech,2008-01-01,GBR
c:270396,the southern company,other,1985-01-01,USA
c:270399,tellja,software,2009-01-01,DEU
c:2704,fifteen reasons,web,2006-01-06,USA
c:270400,raiseworks,finance,2011-10-01,USA
c:270401,ams ag,semiconductor,1981-01-01,AUT
c:270402,healios k k,biotech,2011-02-24,JPN
c:270403,towerwall,consulting,1993-06-15,USA
c:270407,information systems associates,software,1994-01-01,USA
c:270411,world business lenders,finance,2011-01-01,USA
c:270414,hosmer honda,automotive,2012-01-01,USA
c:270415,dark oasis studios,games_video,2013-09-20,IRL
c:270419,tapmyback,enterprise,2013-09-12,PRT
c:270423,nortek solutions,software,2000-01-01,CAN
c:270424,propertygate,software,2012-01-01,IRL
c:270425,social arcade,advertising,2013-08-01,IRL
c:270426,mediant,education,2012-10-01,BLR
c:27043,arkeia software,software,1996-01-01,USA
c:270430,xpreso,ecommerce,2013-01-02,IRL
c:270431,synappio,software,2013-01-01,USA
c:270437,nyclimopickups,transportation,2003-02-10,USA
c:270439,forevervogue com,fashion,2013-08-01,GBR
c:27044,escapehomes,ecommerce,1998-01-01,USA
c:270443,deligic,software,2012-11-01,POL
c:270444,thunda,games_video,2000-01-01,ZAF
c:270446,scloby,other,2012-04-09,ITA
c:270448,daykoozie,social,2013-10-15,USA
c:270450,nsone,network_hosting,2013-01-01,USA
c:270455,mobi wireless management,mobile,2008-01-01,USA
c:270457,ibiza digital media,consulting,2013-03-01,ESP
c:270466,elevate studios,advertising,2003-01-01,USA
c:270468,professional crew,design,2010-08-14,PAK
c:27047,instill,software,1993-01-01,USA
c:270473,hintme,social,2010-12-11,USA
c:270477,erie drive,web,2011-03-01,USA
c:270478,aha,software,2013-01-01,USA
c:27048,sircon,software,1997-01-01,USA
c:270485,cip reporting,legal,2006-07-01,USA
c:27049,vertafore,software,1969-01-01,USA
c:270490,brandculture,consulting,2006-01-01,USA
c:270494,brahma3,hardware,2013-09-25,USA
c:270495,getfoundla,local,2013-09-10,USA
c:270496,ketchapp international srls,games_video,2013-11-10,ITA
c:270499,masteriya,automotive,2013-01-01,RUS
c:2705,i heart movies,games_video,2007-01-01,USA
c:27050,leadrev,enterprise,2004-01-01,USA
c:270500,touchtilt games,games_video,2013-01-31,CAN
c:270504,traduspanish,other,2011-02-08,ESP
c:270510,lintegrate,consulting,2004-01-01,AUS
c:270516,fondo strategico italiano fsi,finance,2011-01-01,ITA
c:270520,cincinnati state technical and community college,education,1969-09-15,USA
c:270521,figmd,health,2010-01-01,USA
