acquired_object_id,AUD,CAD,EUR,GBP,JPY,SEK,USD,cash,cash_and_stock,stock,acquired_time_since_founded
c:18705,0,0,0,0,0,0,1,0,0,0,[757.]
c:86022,0,0,0,0,0,0,1,0,0,0,[760.]
c:9633,0,0,1,0,0,0,0,0,1,0,[760.]
c:2502,0,0,0,0,0,0,1,0,0,1,[761.]
c:59174,0,0,0,0,0,0,1,0,0,0,[761.]
c:156253,0,0,0,0,0,0,1,1,0,0,[762.]
c:8522,0,0,0,0,0,0,1,0,0,0,[762.]
c:150503,0,0,0,0,0,0,1,0,0,1,[762.]
c:41180,0,0,0,0,0,0,1,0,0,0,[762.]
c:15060,0,0,0,0,0,0,1,0,0,0,[762.]
c:1238,0,0,0,0,0,0,1,1,0,0,[765.]
c:46586,0,0,0,0,0,0,1,0,0,0,[767.]
c:2946,0,0,0,0,0,0,1,0,0,0,[767.]
c:63321,0,0,0,0,0,0,1,1,0,0,[768.]
c:43233,0,0,0,0,0,0,1,0,1,0,[770.]
c:3213,0,0,0,0,0,0,1,0,1,0,[770.]
c:4507,0,0,0,0,0,0,1,0,0,0,[772.]
c:62,0,0,0,0,0,0,1,0,0,0,[773.]
c:43356,0,0,0,0,0,0,1,0,0,0,[773.]
c:25080,0,0,0,0,0,0,1,0,0,0,[775.]
c:1687,0,0,0,0,0,0,1,0,0,0,[775.]
c:2046,0,0,0,0,0,0,1,1,0,0,[776.]
c:62647,0,0,0,0,0,0,1,0,0,0,[776.]
c:68157,0,0,0,0,0,0,1,0,0,0,[777.]
c:54465,0,0,0,0,0,0,1,0,0,0,[778.]
c:65935,0,0,0,0,0,0,1,0,0,0,[780.]
c:282072,0,0,0,0,0,0,1,0,0,0,[781.]
c:188898,0,0,0,0,0,0,1,0,0,0,[784.]
c:43895,0,0,0,0,0,0,1,0,0,0,[789.]
c:53380,0,0,0,0,0,0,1,0,0,0,[790.]
c:152215,0,0,0,0,0,0,1,0,0,0,[790.]
c:16611,0,0,0,0,0,0,1,0,0,0,[790.]
c:44268,0,0,0,0,0,0,1,0,0,0,[790.]
c:99685,0,0,0,0,0,0,1,0,0,1,[791.]
c:44268,0,0,0,0,0,0,1,0,0,0,[791.]
c:60353,0,0,0,0,0,0,1,0,0,0,[791.]
c:30834,0,0,0,0,0,0,1,0,0,0,[792.]
c:1924,0,0,0,0,0,0,1,0,0,0,[793.]
c:56584,0,0,0,0,0,0,1,0,0,0,[794.]
c:63698,0,0,0,0,0,0,1,0,0,0,[794.]
c:5587,0,0,0,0,0,0,1,0,1,0,[795.]
c:144349,0,0,0,0,0,0,1,0,0,0,[796.]
c:63978,0,0,0,0,0,0,1,0,0,0,[796.]
c:62297,0,0,0,0,0,0,1,0,0,0,[796.]
c:1784,0,0,0,0,0,0,1,0,0,0,[797.]
c:58512,0,0,0,0,0,0,1,0,0,0,[797.]
c:31179,0,0,0,0,0,0,1,0,0,0,[799.]
c:6811,0,0,0,0,0,0,1,1,0,0,[802.]
c:151132,0,0,0,0,0,0,1,0,0,0,[804.]
c:85317,0,0,0,0,0,0,1,0,0,0,[804.]
c:62145,0,0,0,0,0,0,1,0,0,0,[805.]
c:210533,0,0,0,0,0,0,1,0,0,0,[805.]
c:169940,0,0,0,0,0,0,1,0,0,0,[807.]
c:107746,0,0,0,0,0,0,1,0,0,0,[807.]
c:74431,0,0,0,0,0,0,1,0,0,0,[808.]
c:37501,0,0,0,0,0,0,1,0,0,0,[809.]
c:77869,0,0,0,0,0,0,1,0,0,0,[809.]
c:80433,0,0,0,0,0,0,1,0,0,0,[812.]
c:67056,0,0,0,0,0,0,1,0,0,0,[812.]
c:76916,0,0,0,0,0,0,1,0,1,0,[813.]
c:78133,0,0,0,0,0,0,1,0,0,0,[819.]
c:27208,0,0,0,0,0,0,1,0,0,0,[820.]
c:2181,0,0,0,0,0,0,1,0,0,0,[820.]
c:41597,0,0,0,0,0,0,1,1,0,0,[820.]
c:162796,0,0,0,0,0,0,1,0,0,0,[821.]
c:11761,0,0,0,0,0,0,1,0,0,0,[821.]
c:46815,0,0,0,0,0,0,1,0,0,0,[821.]
c:150054,0,0,0,0,0,0,1,1,0,0,[822.]
c:75,0,0,0,0,0,0,1,1,0,0,[822.]
c:6720,0,0,0,0,0,0,1,0,0,0,[822.]
c:3604,0,0,0,0,0,0,1,0,0,0,[822.]
c:51379,0,0,0,0,0,0,1,0,0,0,[825.]
c:13046,0,0,0,0,0,0,1,0,0,0,[826.]
c:57372,0,0,0,0,0,0,1,0,0,0,[827.]
c:465,0,0,0,0,0,0,1,0,1,0,[827.]
c:9436,0,0,0,0,0,0,1,0,0,0,[828.]
c:4282,0,0,0,0,0,0,1,0,0,0,[828.]
c:60351,0,0,0,0,0,0,1,0,0,0,[830.]
c:46585,0,0,0,0,0,0,1,0,0,0,[830.]
c:53026,0,0,0,0,0,0,1,0,0,0,[830.]
c:62432,0,0,0,0,0,0,1,0,0,0,[831.]
c:36351,0,0,0,0,0,0,1,0,0,0,[831.]
c:62150,0,0,0,0,0,0,1,0,0,0,[831.]
c:196143,0,0,0,0,0,0,1,0,0,0,[832.]
c:122408,0,0,0,0,0,0,1,0,0,0,[833.]
c:135,0,0,0,0,0,0,1,0,0,0,[833.]
c:35712,0,0,0,0,0,0,1,0,0,0,[833.]
c:43740,0,0,0,0,0,0,1,1,0,0,[834.]
c:145605,0,0,0,0,0,0,1,0,0,0,[837.]
c:70928,0,0,0,0,0,0,1,0,0,0,[837.]
c:9068,0,0,0,0,0,0,1,0,1,0,[838.]
c:176278,0,0,0,0,0,0,1,0,0,0,[839.]
c:101312,0,0,0,0,0,0,1,0,0,0,[840.]
c:67872,0,0,0,0,0,0,1,0,0,0,[841.]
c:46391,0,0,0,0,0,0,1,0,0,0,[842.]
c:25786,0,0,0,0,0,0,1,0,0,0,[842.]
c:191839,0,0,0,0,0,0,1,0,0,0,[842.]
c:271697,0,0,0,0,0,0,1,1,0,0,[843.]
c:42914,0,0,0,0,0,0,1,0,0,0,[843.]
c:60344,0,0,0,0,0,0,1,0,1,0,[844.]
c:72248,0,0,0,0,0,0,1,0,0,0,[847.]
c:41876,0,0,0,0,0,0,1,0,0,0,[847.]
c:70427,0,0,0,1,0,0,0,1,0,0,[848.]
c:77355,0,0,0,0,0,0,1,0,0,0,[849.]
c:175846,0,0,0,0,0,0,1,0,0,0,[849.]
c:192162,0,0,0,0,0,0,1,0,0,0,[850.]
c:36393,0,0,0,0,0,0,1,1,0,0,[850.]
c:22212,0,0,0,0,0,0,1,0,0,0,[850.]
c:175410,0,0,0,0,0,0,1,0,0,0,[850.]
c:43747,0,0,0,0,0,0,1,0,0,0,[851.]
c:57088,0,0,0,0,0,0,1,0,0,0,[851.]
c:4857,0,0,0,0,0,0,1,0,0,0,[851.]
c:157048,0,0,0,0,0,0,1,0,0,0,[851.]
c:1725,0,0,0,0,0,0,1,0,0,0,[851.]
c:32890,0,0,0,0,0,0,1,0,0,0,[852.]
c:189136,0,0,0,0,0,0,1,0,0,0,[852.]
c:20014,0,0,0,0,0,0,1,0,0,0,[852.]
c:75319,0,0,0,0,0,0,1,0,0,0,[852.]
c:22721,0,0,0,0,0,0,1,0,1,0,[853.]
c:144267,0,0,0,0,0,0,1,0,0,0,[854.]
c:61972,0,0,0,0,0,0,1,0,0,0,[854.]
c:11577,0,0,0,0,0,0,1,0,0,0,[854.]
c:22873,0,0,0,0,0,0,1,0,0,0,[857.]
c:27714,0,0,0,0,0,0,1,0,1,0,[858.]
c:62269,0,0,0,0,0,0,1,0,0,0,[859.]
c:82409,0,0,0,0,0,0,1,0,0,0,[859.]
c:157819,0,0,0,0,0,0,1,0,0,0,[859.]
c:33423,0,0,0,0,0,0,1,0,0,0,[859.]
c:31105,0,0,0,0,0,0,1,1,0,0,[859.]
c:61823,0,0,0,0,0,0,1,0,0,0,[859.]
c:140897,0,0,0,0,0,0,1,0,0,0,[859.]
c:1952,0,0,0,0,0,0,1,0,0,0,[860.]
c:33224,0,0,0,0,0,0,1,0,0,0,[860.]
c:34423,0,0,0,0,0,0,1,0,0,0,[861.]
c:167158,0,0,0,0,0,0,1,0,1,0,[862.]
c:33460,0,0,0,0,0,0,1,0,0,0,[863.]
c:263552,0,0,0,0,0,0,1,1,0,0,[864.]
c:148750,0,0,0,0,0,0,1,0,0,0,[864.]
c:55148,0,0,0,0,0,0,1,0,1,0,[866.]
c:37303,0,0,0,0,0,0,1,1,0,0,[866.]
c:37164,0,0,0,0,0,0,1,0,0,0,[867.]
c:11944,0,0,0,0,0,0,1,0,0,0,[868.]
c:78578,0,0,0,0,0,0,1,0,1,0,[870.]
c:20889,0,0,0,0,0,0,1,0,0,0,[870.]
c:214545,0,0,0,0,0,0,1,0,0,0,[872.]
c:185428,0,0,0,0,0,0,1,0,0,0,[873.]
c:12776,0,0,0,0,0,0,1,0,0,0,[874.]
c:12232,0,0,0,0,0,0,1,0,0,0,[879.]
c:10202,0,0,0,0,0,0,1,0,1,0,[880.]
c:219365,0,0,0,0,0,0,1,0,0,0,[880.]
c:137243,0,0,0,0,0,0,1,0,0,0,[880.]
c:189511,0,0,0,0,0,0,1,0,0,0,[880.]
c:41443,0,0,0,0,0,0,1,0,0,0,[881.]
c:128111,0,0,0,1,0,0,0,0,0,0,[881.]
c:6454,0,0,0,0,0,0,1,0,0,0,[881.]
c:10479,0,0,0,0,0,0,1,0,1,0,[881.]
c:13011,0,0,0,0,0,0,1,0,0,1,[881.]
c:49260,0,0,0,0,0,0,1,0,0,0,[882.]
c:25192,0,0,1,0,0,0,0,1,0,0,[882.]
c:5735,0,0,0,0,0,0,1,0,0,0,[882.]
c:2742,0,0,0,0,0,0,1,0,0,0,[882.]
c:1288,0,0,0,0,0,0,1,1,0,0,[883.]
c:25693,0,0,0,0,0,0,1,0,0,0,[884.]
c:3534,0,0,0,0,0,0,1,0,0,0,[884.]
c:92846,0,0,0,0,0,0,1,0,0,0,[885.]
c:80142,0,0,0,0,0,0,1,0,0,0,[885.]
c:7613,0,0,0,0,0,0,1,1,0,0,[885.]
c:3400,0,0,0,0,0,0,1,0,0,0,[886.]
c:1223,0,0,0,0,0,0,1,0,0,0,[886.]
c:31618,0,0,0,0,0,0,1,0,0,0,[889.]
c:82843,0,0,0,0,0,0,1,0,0,0,[892.]
c:147238,0,0,0,0,0,0,1,0,0,0,[893.]
c:50727,0,0,0,0,0,0,1,0,0,0,[894.]
c:52046,0,0,0,0,0,0,1,1,0,0,[896.]
c:44949,0,0,0,0,0,0,1,0,0,0,[896.]
c:35236,0,0,0,0,0,0,1,0,0,0,[897.]
c:228158,0,0,0,0,0,0,1,0,0,0,[899.]
c:179507,0,0,0,0,0,0,1,0,0,0,[900.]
c:25076,0,0,0,0,0,0,1,0,0,0,[900.]
c:6240,0,0,0,0,0,0,1,0,0,0,[902.]
c:273397,0,0,0,0,0,0,1,0,0,0,[904.]
c:1250,0,0,0,0,0,0,1,0,0,0,[904.]
c:46746,0,0,0,0,0,0,1,0,0,0,[905.]
c:1465,0,0,0,0,0,0,1,0,0,0,[905.]
c:137744,0,0,0,0,0,0,1,0,0,0,[905.]
c:11224,0,0,0,0,0,0,1,0,1,0,[905.]
c:23125,0,0,0,0,0,0,1,0,0,0,[907.]
c:50655,0,0,0,0,0,0,1,0,0,0,[908.]
c:11701,0,0,0,0,0,0,1,0,0,1,[909.]
c:148576,0,0,0,0,0,0,1,0,0,0,[909.]
c:78645,0,0,0,0,0,0,1,1,0,0,[909.]
c:62028,0,0,0,0,0,0,1,0,0,0,[909.]
c:58552,0,0,0,0,0,0,1,0,0,0,[910.]
c:28558,0,0,0,0,0,0,1,0,0,0,[911.]
c:40022,0,0,0,0,0,0,1,0,0,0,[912.]
c:35875,0,0,0,0,0,0,1,0,0,0,[912.]
c:60431,0,0,0,0,0,0,1,0,0,0,[912.]
c:22726,0,0,0,0,0,0,1,0,0,0,[912.]
c:25600,0,0,0,0,0,0,1,0,0,0,[913.]
c:23139,0,0,0,0,0,0,1,0,0,0,[913.]
c:30520,0,0,0,0,0,0,1,0,0,0,[913.]
c:175,0,0,0,0,0,0,1,1,0,0,[914.]
c:20487,0,0,0,0,0,0,1,0,0,0,[914.]
c:142656,0,0,0,0,0,0,1,0,1,0,[914.]
c:2412,0,0,0,0,0,0,1,1,0,0,[916.]
c:1599,0,0,0,0,0,0,1,0,0,0,[917.]
c:203208,0,0,0,0,0,0,1,0,0,0,[917.]
c:40762,0,0,0,0,0,0,1,1,0,0,[918.]
c:37304,0,0,0,0,0,0,1,0,0,0,[918.]
c:21513,0,0,0,0,0,0,1,0,0,0,[919.]
c:76831,0,0,0,0,0,0,1,1,0,0,[920.]
c:3378,0,0,0,0,0,0,1,0,0,0,[921.]
c:9572,0,0,0,0,0,0,1,0,1,0,[922.]
c:164732,0,0,0,0,0,0,1,0,0,0,[924.]
c:161743,0,0,0,0,0,0,1,0,0,0,[924.]
c:79120,0,0,0,0,0,0,1,0,0,0,[926.]
c:32525,0,0,0,0,0,0,1,0,0,0,[928.]
c:69948,0,0,0,0,0,0,1,0,0,0,[928.]
c:56320,0,0,0,0,0,0,1,0,0,0,[928.]
c:61401,0,0,0,0,0,0,1,0,0,0,[928.]
c:8487,0,0,0,0,0,0,1,1,0,0,[928.]
c:184642,0,0,0,0,0,0,1,0,0,0,[929.]
c:21121,0,0,0,0,0,0,1,1,0,0,[929.]
c:75708,0,0,0,0,0,0,1,0,0,0,[930.]
c:149031,0,0,0,0,0,0,1,0,0,0,[931.]
c:49300,0,0,0,0,0,0,1,0,0,0,[932.]
c:62498,0,0,0,0,0,0,1,0,0,0,[933.]
c:59436,0,0,0,0,0,0,1,0,0,0,[933.]
c:34298,0,0,0,0,0,0,1,0,0,0,[934.]
c:49960,0,0,0,0,0,0,1,0,0,0,[940.]
c:8066,0,0,0,0,0,0,1,0,0,0,[941.]
c:57265,0,0,0,0,0,0,1,0,0,0,[942.]
c:136761,0,0,0,0,0,0,1,0,0,0,[942.]
c:10014,0,0,0,0,0,0,1,0,0,0,[943.]
c:13323,0,0,0,0,0,0,1,1,0,0,[943.]
c:18465,0,0,0,0,0,0,1,0,0,0,[943.]
c:169898,0,0,0,0,0,0,1,0,0,0,[944.]
c:55015,0,0,0,0,0,0,1,0,0,0,[945.]
c:163668,0,0,0,0,0,0,1,0,0,0,[946.]
c:14592,0,0,0,0,0,0,1,0,0,0,[947.]
c:167109,0,0,0,0,0,0,1,0,0,0,[947.]
c:10252,0,0,0,0,0,0,1,0,0,0,[947.]
c:245796,0,0,0,0,0,0,1,0,0,0,[949.]
c:2177,0,0,0,0,0,0,1,0,0,0,[949.]
c:138790,0,0,0,0,0,0,1,0,0,0,[950.]
c:84438,0,0,0,0,0,0,1,0,0,0,[950.]
c:28664,0,0,0,0,0,0,1,0,0,0,[954.]
c:11106,0,0,0,0,0,0,1,0,0,0,[955.]
c:30963,0,0,0,0,0,0,1,1,0,0,[955.]
c:63422,0,0,0,0,0,0,1,0,0,0,[955.]
c:4622,0,0,0,0,0,0,1,0,0,0,[956.]
c:60671,0,0,0,0,0,0,1,0,0,0,[956.]
c:33637,0,0,0,0,0,0,1,0,0,0,[956.]
c:38551,0,0,0,0,0,0,1,0,0,0,[958.]
c:58842,0,0,0,0,0,0,1,0,1,0,[958.]
c:2283,0,0,0,0,0,0,1,0,0,0,[960.]
c:60972,0,0,0,0,0,0,1,0,0,0,[960.]
c:90087,0,0,0,0,0,0,1,0,1,0,[961.]
c:9822,0,0,0,0,0,0,1,0,0,0,[962.]
c:72750,0,0,0,0,0,0,1,0,0,0,[962.]
c:11858,0,0,0,0,0,0,1,0,0,0,[962.]
c:169056,0,0,0,0,0,0,1,0,0,0,[963.]
c:52944,0,0,0,0,0,0,1,0,0,0,[963.]
c:147755,0,0,0,0,0,0,1,0,0,0,[964.]
c:257714,0,0,0,0,0,0,1,0,0,0,[965.]
c:5706,0,0,0,0,0,0,1,0,0,0,[966.]
c:2279,0,0,0,0,0,0,1,0,0,0,[966.]
c:828,0,0,0,0,0,0,1,0,0,0,[967.]
c:2279,0,0,0,0,0,0,1,0,0,0,[967.]
c:42262,0,0,0,0,0,0,1,0,0,1,[967.]
c:12118,0,0,0,0,0,0,1,0,1,0,[968.]
c:77139,0,0,0,0,0,0,1,0,0,0,[968.]
c:29190,0,0,0,0,0,0,1,0,0,0,[969.]
c:69767,0,0,0,0,0,0,1,0,0,0,[970.]
c:28283,0,0,0,0,0,0,1,0,0,0,[971.]
c:82534,0,0,0,0,0,0,1,0,0,0,[971.]
c:29906,0,0,0,0,0,0,1,0,0,0,[972.]
c:45079,0,0,0,0,0,0,1,0,0,0,[972.]
c:63769,0,0,0,0,0,0,1,0,0,0,[973.]
c:47836,0,0,0,0,0,0,1,0,0,0,[973.]
c:210969,0,0,0,0,0,0,1,0,1,0,[974.]
c:150781,0,0,0,0,0,0,1,0,0,0,[974.]
c:12353,0,0,0,0,0,0,1,0,1,0,[974.]
c:83265,0,0,0,0,0,0,1,0,0,0,[975.]
c:52566,0,0,0,0,0,0,1,0,0,0,[975.]
c:37826,0,0,0,0,0,0,1,0,0,0,[976.]
c:72698,0,0,0,0,0,0,1,0,0,0,[976.]
c:8886,0,0,0,0,0,0,1,0,0,0,[976.]
c:3080,0,0,0,0,0,0,1,1,0,0,[977.]
c:13252,0,0,0,0,0,0,1,0,0,0,[981.]
c:170815,0,0,0,0,0,0,1,0,0,0,[981.]
c:9785,0,0,0,0,0,0,1,0,0,0,[982.]
c:218314,0,0,0,0,0,0,1,0,0,0,[983.]
c:1833,0,0,0,0,0,0,1,0,0,0,[983.]
c:38339,0,0,0,0,0,0,1,0,0,0,[985.]
c:147822,0,0,0,0,0,0,1,0,0,0,[986.]
c:2461,0,0,0,0,0,0,1,0,0,0,[986.]
c:62262,0,0,0,0,0,0,1,0,0,0,[987.]
c:9146,0,0,0,0,0,0,1,1,0,0,[988.]
c:48170,0,0,0,0,0,0,1,0,0,0,[989.]
c:105519,0,0,0,0,0,0,1,0,0,0,[990.]
c:10480,0,0,0,0,0,0,1,0,0,0,[991.]
c:74262,0,0,0,0,0,0,1,0,0,0,[992.]
c:15620,0,0,0,0,0,0,1,0,0,0,[993.]
c:33949,0,0,0,0,0,0,1,1,0,0,[993.]
c:174431,0,0,0,0,0,0,1,0,0,0,[994.]
c:29623,0,0,0,0,0,0,1,0,0,0,[995.]
c:29526,0,0,0,0,0,0,1,0,0,0,[996.]
c:74725,0,0,0,0,0,0,1,0,0,0,[996.]
c:62159,0,0,0,0,0,0,1,0,0,0,[996.]
c:29525,0,0,0,0,0,0,1,0,0,0,[996.]
c:58550,0,0,0,0,0,0,1,0,0,0,[997.]
c:51675,0,0,0,0,0,0,1,0,0,0,[998.]
c:172788,0,0,0,0,0,0,1,0,0,0,[999.]
c:7616,0,0,0,0,0,0,1,1,0,0,[999.]
c:238263,0,0,0,0,0,0,1,0,0,0,[1001.]
c:67903,0,0,0,0,0,0,1,1,0,0,[1002.]
c:34283,0,0,0,0,0,0,1,0,0,0,[1002.]
c:1398,0,0,0,0,0,0,1,1,0,0,[1003.]
c:8745,0,0,0,0,0,0,1,1,0,0,[1003.]
c:82678,0,0,0,0,0,0,1,0,1,0,[1003.]
c:762,0,0,0,0,0,0,1,0,0,0,[1003.]
c:36304,0,0,0,0,0,0,1,0,0,0,[1003.]
c:7079,0,0,0,0,0,0,1,0,0,0,[1005.]
c:60087,0,0,0,0,0,0,1,0,0,0,[1005.]
c:40101,0,0,0,0,0,0,1,0,0,0,[1006.]
c:67691,0,0,0,0,0,0,1,0,0,0,[1007.]
c:7429,0,0,0,0,0,0,1,0,0,0,[1008.]
c:423,0,0,0,0,0,0,1,0,0,0,[1009.]
c:80020,0,0,0,0,0,0,1,0,0,0,[1010.]
c:2972,0,0,0,0,0,0,1,0,0,0,[1011.]
c:463,0,0,0,0,0,0,1,0,0,0,[1012.]
c:83902,0,0,0,0,0,0,1,0,0,0,[1012.]
c:77577,0,0,0,0,0,0,1,0,0,0,[1012.]
c:54101,0,0,0,0,0,0,1,0,0,0,[1013.]
c:62483,0,0,0,0,0,0,1,0,0,0,[1013.]
c:11439,0,0,0,0,0,0,1,0,0,0,[1014.]
c:45014,0,0,0,0,0,0,1,0,0,0,[1016.]
c:33869,0,0,0,0,0,0,1,1,0,0,[1019.]
c:80485,0,0,0,0,0,0,1,0,0,0,[1021.]
c:39320,0,0,0,0,0,0,1,0,0,0,[1022.]
c:42180,0,0,0,0,0,0,1,0,0,0,[1022.]
c:58731,0,0,0,0,0,0,1,1,0,0,[1022.]
c:62272,0,0,0,0,0,0,1,0,0,0,[1024.]
c:33926,0,0,0,0,0,0,1,0,0,0,[1024.]
c:68350,0,0,0,0,0,0,1,0,0,0,[1024.]
c:59520,0,0,0,0,0,0,1,0,0,0,[1025.]
c:83651,0,0,0,0,0,0,1,0,0,0,[1025.]
c:172780,0,0,0,0,0,0,1,0,0,0,[1026.]
c:5386,0,0,0,0,0,0,1,1,0,0,[1027.]
c:240824,0,0,0,0,0,0,1,0,0,0,[1027.]
c:26728,0,0,0,0,0,0,1,0,0,0,[1028.]
c:7671,0,0,0,0,0,0,1,0,1,0,[1032.]
c:74669,0,0,0,0,0,0,1,0,0,0,[1032.]
c:182222,0,0,0,0,0,0,1,1,0,0,[1033.]
c:15769,0,0,0,0,0,0,1,0,1,0,[1035.]
c:45773,0,0,0,0,0,0,1,0,1,0,[1035.]
c:771,0,0,0,0,0,0,1,0,0,0,[1035.]
c:83142,0,0,0,0,0,0,1,0,0,0,[1035.]
c:105,0,0,0,0,0,0,1,0,0,0,[1035.]
c:54501,0,0,0,0,0,0,1,0,0,0,[1036.]
c:53141,0,0,0,0,0,0,1,0,0,0,[1036.]
c:29904,0,0,0,0,0,0,1,1,0,0,[1036.]
c:12669,0,0,0,0,0,0,1,0,0,0,[1036.]
c:31443,0,0,0,0,0,0,1,0,0,0,[1036.]
c:22422,0,0,0,0,0,0,1,0,0,0,[1037.]
c:50180,0,0,0,0,0,0,1,0,0,0,[1039.]
c:169154,0,0,0,0,0,0,1,0,0,0,[1040.]
c:73644,0,0,0,0,0,0,1,1,0,0,[1041.]
c:36692,0,0,0,0,0,0,1,0,0,0,[1042.]
c:4752,0,0,0,0,0,0,1,0,0,0,[1042.]
c:55043,0,0,0,0,0,0,1,0,0,0,[1043.]
c:27842,0,0,0,0,0,0,1,0,0,0,[1044.]
c:68967,0,0,0,0,0,0,1,0,0,0,[1044.]
c:59239,0,0,0,0,0,0,1,0,1,0,[1045.]
c:73172,0,0,0,0,0,0,1,0,0,0,[1047.]
c:55307,0,0,0,0,0,0,1,0,0,0,[1047.]
c:46143,0,0,1,0,0,0,0,0,0,0,[1048.]
c:12050,0,0,0,0,0,0,1,0,0,0,[1048.]
c:50549,0,0,0,0,0,0,1,0,0,0,[1051.]
c:11945,0,0,0,0,0,0,1,0,0,0,[1052.]
c:38095,0,0,0,0,0,0,1,0,0,0,[1052.]
c:14710,0,0,0,0,0,0,1,0,0,0,[1056.]
c:138030,0,0,0,0,0,0,1,0,0,0,[1059.]
c:40626,0,0,0,0,0,0,1,0,0,0,[1061.]
c:144822,0,0,0,0,0,0,1,0,0,0,[1063.]
c:20080,0,0,0,0,0,0,1,0,0,0,[1064.]
c:69451,0,0,0,0,0,0,1,0,0,0,[1065.]
c:20313,0,0,0,0,0,0,1,0,0,1,[1065.]
c:16907,0,0,0,0,0,0,1,0,0,0,[1065.]
c:11094,0,0,0,0,0,0,1,0,0,1,[1065.]
c:33713,0,0,0,0,0,0,1,0,0,0,[1065.]
c:189835,0,0,0,0,0,0,1,0,0,0,[1065.]
c:38317,0,0,0,0,0,0,1,0,0,0,[1065.]
c:168471,0,0,0,0,0,0,1,0,0,0,[1066.]
c:22203,0,0,0,0,0,0,1,0,0,0,[1066.]
c:23557,0,0,0,0,0,0,1,0,0,0,[1066.]
c:3996,0,0,0,0,0,0,1,0,0,0,[1066.]
c:58527,0,0,0,0,0,0,1,0,0,0,[1067.]
c:283963,0,0,0,0,0,0,1,0,0,0,[1068.]
c:35848,0,0,0,0,0,0,1,0,0,0,[1068.]
c:44693,0,0,0,0,0,0,1,0,0,0,[1068.]
c:1491,0,0,0,0,0,0,1,0,0,0,[1068.]
c:49907,0,0,0,0,0,0,1,0,0,0,[1070.]
c:41834,0,0,0,0,0,0,1,0,0,0,[1070.]
c:62221,0,0,0,0,0,0,1,0,0,0,[1071.]
c:195233,0,0,0,0,0,0,1,0,0,0,[1072.]
c:54339,0,0,0,0,0,0,1,0,0,0,[1074.]
c:53595,0,0,0,0,0,0,1,0,0,0,[1074.]
c:726,0,0,0,0,0,0,1,0,0,1,[1074.]
c:50209,0,0,0,0,0,0,1,0,0,0,[1076.]
c:15418,0,0,0,0,0,0,1,0,0,0,[1078.]
c:79431,0,0,0,0,0,0,1,0,0,0,[1078.]
c:153814,0,0,0,0,0,0,1,0,0,0,[1080.]
c:44268,0,0,0,0,0,0,1,0,0,0,[1081.]
c:30967,0,0,0,0,0,0,1,0,0,1,[1081.]
c:37961,0,0,0,0,0,0,1,1,0,0,[1081.]
c:75422,0,0,0,0,0,0,1,0,0,0,[1082.]
c:43872,0,0,0,0,0,0,1,0,0,0,[1082.]
c:64209,0,0,0,0,0,0,1,0,0,0,[1082.]
c:81476,0,0,0,0,0,0,1,0,0,0,[1082.]
c:49528,0,0,0,0,0,0,1,0,0,0,[1083.]
c:40068,0,0,0,0,0,0,1,0,0,0,[1083.]
c:50155,0,0,0,0,0,0,1,0,0,0,[1084.]
c:62275,0,0,0,0,0,0,1,0,0,0,[1084.]
c:182078,0,0,0,0,0,0,1,0,0,0,[1085.]
c:770,0,0,0,0,0,0,1,0,0,0,[1086.]
c:13506,0,0,0,0,0,0,1,0,0,0,[1088.]
c:39914,0,0,0,0,0,0,1,0,0,0,[1089.]
c:62970,0,0,0,0,0,0,1,0,0,0,[1093.]
c:55115,0,0,0,0,0,0,1,1,0,0,[1094.]
c:20899,0,0,0,0,0,0,1,0,0,0,[1095.]
c:181809,0,0,0,0,0,0,1,0,1,0,[1095.]
c:21654,0,0,0,0,0,0,1,0,0,0,[1096.]
c:24694,0,0,0,0,0,0,1,0,0,0,[1096.]
c:60038,0,0,0,0,0,0,1,0,0,0,[1096.]
c:58944,0,0,0,0,0,0,1,0,0,1,[1096.]
c:4202,0,0,0,0,0,0,1,0,0,0,[1096.]
c:157831,0,0,0,0,0,0,1,0,0,0,[1099.]
c:55975,0,0,0,0,0,0,1,0,0,0,[1099.]
c:21395,0,0,0,0,0,0,1,0,0,0,[1102.]
c:64959,0,0,0,0,0,0,1,0,0,0,[1102.]
c:42193,0,0,0,0,0,0,1,0,0,0,[1103.]
c:69371,0,0,0,0,0,0,1,0,0,0,[1105.]
c:4212,0,0,0,0,0,0,1,0,0,0,[1106.]
c:39620,0,0,0,0,0,0,1,0,0,0,[1106.]
c:17705,0,0,0,0,0,0,1,0,0,0,[1106.]
c:40214,0,0,0,0,0,0,1,0,0,0,[1114.]
c:22653,0,0,0,0,0,0,1,0,0,0,[1114.]
c:56899,0,0,0,0,0,0,1,0,0,0,[1120.]
c:10158,0,0,0,0,0,0,1,0,1,0,[1120.]
c:52479,0,0,0,0,0,0,1,0,0,0,[1121.]
c:55844,0,0,0,0,0,0,1,0,0,0,[1123.]
c:59528,0,0,0,0,0,0,1,0,0,0,[1123.]
c:11700,0,0,0,0,0,0,1,1,0,0,[1123.]
c:1927,0,0,0,0,0,0,1,0,0,1,[1125.]
c:89,0,0,0,0,0,0,1,0,0,0,[1125.]
c:6365,0,0,0,0,0,0,1,0,0,0,[1126.]
c:61418,0,0,0,0,0,0,1,0,0,0,[1126.]
c:51228,0,0,0,0,0,0,1,0,0,0,[1126.]
